Source,Target,weight
Saroha1983,TeamTrump,1
SardonicFaith,DebarringtonH,1
SarahLoveDavis1,marklevinshow,1
SaraHaboubi1,StopNewNormal,1
SapientSleuth,HowleyReporter,1
SapientHetero,marklevinshow,1
Schmoopy63,Schmoopy63,1
SchneiderStache,DebarringtonH,1
SchneiderStache,msmw2501,1
Schnuppy6,realDonaldTrump,1
Seektruthalways,nypost,1
SebekTravis,richardursomd,1
SebekTravis,nypost,1
SeanMcG14698801,richardursomd,1
SeanGoulding2,DerryCraic,1
SeanCodling,simondolan,1
SeanB83,CryptoBull2020,1
SeaZeaPea,BeatsModeOn,1
Scotty_Lockdown,gtconway3d,1
ScottieCombs8,DailyCaller,1
ScottZdot,marklevinshow,1
ScottWasham,BusyDrT,1
ScottWTHR,Quicktake,1
ScottPresler,realDonaldTrump,1
ScottBamajeff12,marklevinshow,1
Scott89245904,ChrisWickNews,1
Scott81141338,Quicktake,1
Scot_Highlander,MarkBallRacing,1
Scot_Highlander,ChrisWickNews,1
SchumannSteve,HowleyReporter,1
Schultz975,Quicktake,1
Santiaguerra2,JohnBradbury12A,1
SandyTRUMP2020,nypost,1
SETABDIVAD,nypost,1
SS_BGMaxo,ChadaChanel,1
SaintLover5,DrMadej,1
SaintBarbaras,SaintBarbaras,1
Sahd1rex,DebarringtonH,1
SageTheSpark,ABC,1
SadieAustin,AndrewYang,1
SadeMyers11,FreedomFlowers4,1
SachaCohen2,CryptoBull2020,1
SWalbek,GeoRebekah,1
STREX0,CryptoBull2020,1
STR1KER,STR1KER,1
SSSLightness,DrMadej,1
SandyStancavage,TeamTrump,1
SPykeF1fan,RachelNotley,1
SOS12017,mattfwood,1
SOS12017,DebarringtonH,1
SODA_19970901,Quicktake,1
SMCantrellEdD,masuruha2,1
SLYUnser,JosephJFlynn1,1
SLT229,GeoRebekah,1
SLITHEY22TOVE,1972patriot,1
SKORPYONQUEEN,BusyDrT,1
SJosie888,masuruha2,1
SainzHilda,Reneeksanders,1
SalMoanella1,realDonaldTrump,1
SallyDeal4,GeoRebekah,1
Saltydog731,FreedomFlowers4,1
SandyShuze,sscepticcAl,1
SandyShuze,MonzelTressica,1
SandyShuze,FreedomFlowers4,1
SandyShriver9,realDonaldTrump,1
SandraMeireles2,richardursomd,1
Sandra31727550,Reids1611,1
SandiegoDeals18,Preciouslindy,1
SandeepSandySe2,realDonaldTrump,1
SandeepSandySe2,GeoRebekah,1
SandaBlueDeux,realDonaldTrump,1
Sanchez28854726,realDonaldTrump,1
Samurai05078447,richardursomd,1
SamuelWhittemo3,marklevinshow,1
SamuelMickey9,eileeniorio,1
Sammi221us1,ChrisWickNews,1
Samlou26,DrMadej,1
Samiaa_T,RachelNotley,1
Samasam08964140,richardursomd,1
Samanth78662568,TeamTrump,1
SamAlfafaraRuiz,ChrisWickNews,1
SalveReginaUSA,marklevinshow,1
Nebechar,realDonaldTrump,1
Naveennanijsp,Quicktake,1
Jdub146,eileeniorio,1
Kinwotnub,netuserms,1
KotalaGod,AndrewYang,1
KoroGames,DrMadej,1
KoreyNewton4,nypost,1
KonstaRinne,CryptoBull2020,1
KolokotronisCDN,richardursomd,1
KolligirlNv4,no_silenced,1
Kokkiu_RIP,DrMadej,1
KnowsPhantom,ABC,1
KitemanArgues,masuruha2,1
KirstenSorenso1,masuruha2,1
Kinwotnub,KimonaQ,1
Kraken_CanadaUS,realDonaldTrump,1
Kintu3,Nigel_Farage,1
KinnanKendra,KinnanKendra,1
KingWolfLT,CryptoBull2020,1
KingMyro,TwoMilesOut,1
KingEssegbey,nypost,1
Kimbljk52Linda,realDonaldTrump,1
Kim22640546,CryptoBull2020,1
Killing87152220,Killing87152220,1
Killdom,masuruha2,1
KiaSmit21691829,realDonaldTrump,1
KourtneyManos,marklevinshow,1
Krasnostein,CCDHate,1
Navajo49511196,NaeHelen,1
KushDragoon,realDonaldTrump,1
LELTRUMP,RealCandaceO,1
LChernilov,realDonaldTrump,1
LAnon618,JosephJFlynn1,1
LAndrews1960,realDonaldTrump,1
LACGFY,RachelNotley,1
KynaBoyce,brianlilley,1
KyleVancouver,PascalFrank1991,1
KyleVancouver,BOOMERVET68,1
KybalionK,iheartmindy,1
KybalionK,FreedomFlowers4,1
KushDragoon,nmlinguaphile,1
KravPatriot,BusyDrT,1
Kurbybear,petermcginnes,1
KubenaJames,TonyZeta,1
KschneeRDH,masuruha2,1
KrittyB419,realDonaldTrump,1
KristineWahl,AnGobanSaor,1
Kristin64964637,masuruha2,1
KristenNicolND,JosephJFlynn1,1
Kris4641,realDonaldTrump,1
Kreutzjr1,eileeniorio,1
KreigIst,Nigel_Farage,1
KiLBurn1775,idiot_salad,1
KezaShea,gearoid_og,1
KezaShea,KezaShea,1
KatyMcconkey,thereal_truther,1
Kelisia,DebarringtonH,1
Kelfalala,SuicideSeattle,1
KeithDavenpt,realDonaldTrump,1
KeepAngela,FreedomFlowers4,1
KdubMug,ChrisWickNews,1
Kayrile02025449,JosephJFlynn1,1
KaylaKMA,eileeniorio,1
Kay111211,richardursomd,1
Kay111211,ARDye71,1
Kay10277877,DrMadej,1
Katvat77,Nigel_Farage,1
Kevzworld,gtconway3d,1
KatoNeg11,GonzoNorthWest,1
Katiebobs66,richardursomd,1
KatieRants1,1972patriot,1
Katie78483813,nypost,1
KathyTu57558497,realDonaldTrump,1
Kathy93533246,CCDHate,1
KathrineLemen,StopNewNormal,1
KathrinGoodall,simondolan,1
KathleenKhr,ChrisWickNews,1
KathieSmith6,BusyDrT,1
KelleyW03883081,HindlesKitchen,1
KelliWr62833984,edgarvinhtran,1
KellyMartin_UK,CCDHate,1
KellyMoist,AndrewYang,1
KevinlyFather,realDonaldTrump,1
Kevingallen5,ABC,1
KevinRBlundon,GeoRebekah,1
KevinPaz822,nypost,1
KevinKtk789,Preciouslindy,1
KevinHartmann04,Preciouslindy,1
KevinHamer6,idiot_salad,1
KevinChorney,brianlilley,1
Kevin28949470,ChrisWickNews,1
KermitTheKush,ZubyMusic,1
Kerbi69125229,GeoRebekah,1
Kentuck06013514,CNBCtech,1
KentVera,Nigel_Farage,1
Kenosferatu,TeamTrump,1
KenessonS,GeoRebekah,1
KenScribe,ChrisWickNews,1
KenElli43478646,marklevinshow,1
Ken39303560,CNBCtech,1
Kellysgrace,BusyDrT,1
KellySm88804181,TeamTrump,1
KellyRose2020,TeamTrump,1
LFASI8,ABC,1
LGitmo,AndrewYang,1
LJuly1989,masuruha2,1
LibBane1,RealCandaceO,1
LigandsT,godforever99,1
LifewithNona,HowleyReporter,1
LifeinRockyMtns,ZubyMusic,1
Liensevi,Nigel_Farage,1
Lichking78,richardursomd,1
Lichking78,lebon80,1
LibertyMutual6,richardursomd,1
Liberty01653572,Liberty01653572,1
LiberatedCit,KimonaQ,1
LibbyClarke171,ChrisWickNews,1
LiamGar23244987,Morning03761432,1
Lenrom10,ChrisWickNews,1
LiaJacobsennig1,marklevinshow,1
LetsTurnFLBlue,nypost,1
Lesliek819,GeoRebekah,1
LeslieSawyer17,CryptoBull2020,1
LeslieBuchan,RealCandaceO,1
LeslieBrian15,gtconway3d,1
Leslie49654098,realDonaldTrump,1
LesWinkeler,ChrisWickNews,1
Leonine35,DrMadej,1
LeonardCarril14,ChrisWickNews,1
LightPeaceTruth,JosephJFlynn1,1
LightVision777,jojoru76,1
LightVision777,realDonaldTrump,1
LilMissP_01012,RealCandaceO,1
LisSutton,HowleyReporter,1
Lionel16764563,marklevinshow,1
LionToa,FreedomFlowers4,1
LingfordPO,CCDHate,1
LindaleGaguy,AndrewYang,1
LindaMe10755372,HowleyReporter,1
LindaMCameron,simondolan,1
LindaLiberty9,Preciouslindy,1
LindaLiberty9,KimonaQ,1
LindaKnu,marklevinshow,1
LindaHalpin1,NeilFlochMD,1
LindaDicus,RealCandaceO,1
LindaConnor17,RealCandaceO,1
LindaBogle1,TeamTrump,1
Linda70702799,richardursomd,1
LinaMaralvarezH,AndrewYang,1
LillyGo45475608,Nigel_Farage,1
Lilian63673192,Nigel_Farage,1
LilburnLA,antidotepaulie,1
LilburnLA,ZubyMusic,1
LilRichie420,Preciouslindy,1
Leon77130379,ChrisWickNews,1
LemaireDeb,jillianjordan,1
LLS_property,simondolan,1
Lablover621,RealCandaceO,1
LauraDor88,realDonaldTrump,1
Landau_18901,CALEBHITT,1
LanceTurtle,Rosewind2007,1
LafeLong,veradubs,1
Laedelle,TeamTrump,1
LadyM3033,MyNameIsEarlB,1
LachlanForrow,CCDHate,1
LaceyJCsGirl,maxthelionx,1
LaceyJCsGirl,DrMadej,1
LaceyEverett,Quicktake,1
LW91939,BusyDrT,1
LelyDjuhari,CCDHate,1
LTrug1,DrMadej,1
LTLZAK42,DrMadej,1
LStarr13,CathyCathyFox,1
LSilverplated,hilegunslinger,1
LSaylor12,JosephJFlynn1,1
LRalphs,realDonaldTrump,1
LMtredici,Quicktake,1
LMmwtCaDCmKruhV,Quicktake,1
LMebeez,LMebeez,1
LLastic,SApprentice11,1
LauraHa69544517,JosephJFlynn1,1
LauraPenland,TravisGalloway7,1
LauraPi25492855,ChrisWickNews,1
Laura_L_Cassell,picphysicians,1
LeluLily,AndrewYang,1
LeliuSwann,LoriAnn_Potter,1
LeliuSwann,ChrisWickNews,1
Legitscrutiny,simondolan,1
Legalator,My2cents17,1
LeesaWarner,Greg_Tolan,1
LeeHarveyOzmond,brianlilley,1
Lee47822912,simondolan,1
LechBekesza,AndrewYang,1
LeannBr57321949,HowleyReporter,1
LeahKraus,ABC,1
LeaSavoy,FreedomFlowers4,1
LbashPlano,KimonaQ,1
Lazermonkey420,BusyDrT,1
LawtonTri,jackiecassell,1
LaurieLgbarbie,JosephJFlynn1,1
LaurieAnnBaker,realDonaldTrump,1
LauriOrtega01,realDonaldTrump,1
LauriBaldino,GeoRebekah,1
Laurent_LAF1,Laurent_LAF1,1
LaurenPelley,TheAtlantic,1
Kathicavan11,GeoRebekah,1
KatherynC19,nypost,1
KateisBlu,DebarringtonH,1
JoMommaP4,nypost,1
JoeSniffy,gtconway3d,1
JoeProKill,FalconFord7683,1
JoeJa777,HowleyReporter,1
JoeHill_17,CCDHate,1
JoeChanceAtl,AndrewYang,1
Joe02020202,TeamTrump,1
Jodee31Joe,JosephJFlynn1,1
Job22233,CensorMoral,1
Jo_n_the_bxrs,RachelNotley,1
Jo_bt_Light,Trumpsta17,1
JoJoSharp1,simondolan,1
JimPillow2,ChrisWickNews,1
Jo13850,DebarringtonH,1
Jns1988,BallouxFrancois,1
JmtDiva,GeoRebekah,1
Jlevin0,realDonaldTrump,1
Jiyuu841,AndrewYang,1
JimmyPopRock,realDonaldTrump,1
Jim___T,simondolan,1
JimSatone,sallyKP,1
JimSatone,Mikanojo,1
JimS11547389,gtconway3d,1
JoeTalksBack,eileeniorio,1
Joeblow51685277,CCDHate,1
Joejohn60668281,realDonaldTrump,1
JoergSpieler,ChrisWickNews,1
Johnnie26349577,realDonaldTrump,1
Johnnie26349577,its_menieb,1
JohnWOwens,DebarringtonH,1
JohnTrumpfam7,JohnTrumpfam7,1
JohnSmi57909273,KentTiger61,1
JohnRMontford,JohnRMontford,1
JohnRMoffitt,DebarringtonH,1
JohnPen83554397,realDonaldTrump,1
JohnJac88702320,Nigel_Farage,1
JohnGor30307844,DebarringtonH,1
JohnEll84393246,JohnEll84393246,1
JohnDee63999880,k_klo224743370,1
JohnCon36370580,Audie_Murphy45,1
JohnBurtonGrah1,FreedomFlowers4,1
JohnBradbury12A,MartyKoekemoer,1
JohnBradbury12A,JamesHa35069173,1
JohnBallou12,AndrewYang,1
John50213207,StopNewNormal,1
John47070623,CNBCtech,1
John1812123,CNBCtech,1
Johanna60855391,AndrewYang,1
JimRuss89020649,KimonaQ,1
JimMill14,nypost,1
JohnnyH32308245,realDonaldTrump,1
Jeff_4USA,Preciouslindy,1
JennySylivant,GeoRebekah,1
JennyMuhl1,YahiaLababidi,1
Jenny69955650,realDonaldTrump,1
Jennife91868253,DailyCaller,1
JennieKradel,RealCandaceO,1
JennMarut,HowleyReporter,1
JennAndrick,ChrisWickNews,1
JeffreyLRoss1,AndrewYang,1
Jeffrey74708941,zajak1,1
Jeffreeze114,ChadaChanel,1
JeffZou14,realDonaldTrump,1
JimDelRey,Nigel_Farage,1
JeffWoke,BusyDrT,1
JeffRIC77135391,realDonaldTrump,1
Jeff08248009,CryptoBull2020,1
JeepsterGirl69,JeepsterGirl69,1
Jed4stuff,nativechic73,1
JeannetteMomica,RealCandaceO,1
JeanneMolene,JosephJFlynn1,1
JeanneHooton,marklevinshow,1
JeanneBreu,TeamTrump,1
Jdub146,tokenmuse,1
JeppHermain,ABC,1
JerryCl53008953,marklevinshow,1
Jerry_Osman,ZubyMusic,1
JerseyGirlsOne,Angela02304605,1
JimChri11506197,brianlilley,1
Jim80603291,BeNosey,1
Jillsey11,gtconway3d,1
Jillian13749870,icedkarma1,1
Jillian13749870,H2iam34,1
JillJ7854,realDonaldTrump,1
Jill73424814,CathyCathyFox,1
JheriJohnson1,JosephJFlynn1,1
JewelleryDiva,mwally_mike,1
JewWishAshke,BusyDrT,1
Jeteroo,DrMadej,1
Jesussolamente,GeoRebekah,1
JesusMatters07,TeamTrump,1
Jesslooknaround,brianwilton1,1
Jessiepurplegrl,Justafillerbish,1
Jessiepurplegrl,IanKlaasen123,1
Jessieduds,DebarringtonH,1
Jessie30914144,DrMadej,1
JessicaWalley3,DrMadej,1
Jesse18957642,DrMadej,1
JerseyGirlsOne,FreedomFlowers4,1
JohnnyBlaze000,realDonaldTrump,1
Johnnyr34531558,CryptoBull2020,1
KateDav25396717,RealCandaceO,1
KIMAGA4EVER,Preciouslindy,1
KPMarie48,CNBCtech,1
KPKlaas,JosephJFlynn1,1
KMConrad11,CCDHate,1
KKringskeep,GeoRebekah,1
KKoalenz,seeker_1us,1
KKoalenz,justiceforevee,1
KKoalenz,ZakiyahBatYah,1
KKoalenz,KKoalenz,1
KKoalenz,IamGrief,1
KKoalenz,GCanty3,1
KCtheMusical,TeamTrump,1
Jvas272727,JosephJFlynn1,1
KC_LasVegas,kristenhinkson,1
KC2600,marklevinshow,1
KBlackleaf,ChrisWickNews,1
KBNC1986,CCDHate,1
K86080299,BusyDrT,1
K614Stevenson,ColoradoHerald,1
K47Kie,ARDye71,1
K12Lioness,Sunshin22894539,1
K11Marc,ABC,1
Jwall81986983,HowleyReporter,1
KROHN2,Nigel_Farage,1
KSmth2000,BallouxFrancois,1
KSouzeg,simondolan,1
KStateTurk,FormerAntivax,1
Katascadero,nypost,1
KatalaE,realDonaldTrump,1
KatLKing_,NthnGd4,1
KatLKing_,DebarringtonH,1
KatBorsethW,realDonaldTrump,1
KassandraKitson,FreedomFlowers4,1
KassandraKitson,CNBCtech,1
KartoffelPlanet,k_klo224743370,1
KarstenPlewnia,Nigel_Farage,1
KarstenPlewnia,ChrisWickNews,1
KariKristiansn,MistyCa91971213,1
KariKristiansn,MaggieMae0060,1
KarenPaulsrud5,HowleyReporter,1
Karantov,brianlilley,1
KaraMar111,KimonaQ,1
Kangeroas,RealCandaceO,1
KalistPatrick,brianlilley,1
Kaino146,ThisIsMadness5,1
KaiLightBringer,richardursomd,1
KWCynon,LilburnLA,1
KT89243125,DrMadej,1
Jw56012025,realDonaldTrump,1
Juventa55317671,sallyKP,1
Jomc20,Nigel_Farage,1
JortsAndCrocs,TempResident2,1
JoumokS,BallouxFrancois,1
Joshuafairchild,HerbSpeaks,1
JoshuaMichaelsd,eileeniorio,1
JoshuaHeilman,CryptoBull2020,1
Joshua00379389,Nigel_Farage,1
JoseyWales_0,curvedwater,1
Josephsmolar,ChrisWickNews,1
JosephBRoth1,JosephJFlynn1,1
JosReyesMoreno2,NeilFlochMD,1
JortsAndCrocs,YouCant15026417,1
JortsAndCrocs,JortsAndCrocs,1
JustinSandefur,jp_dutch,1
JonnyBtw,SVerghis,1
JoniWhittington,ChrisWickNews,1
JonathanHeno,ChrisWickNews,1
JonatanMustafi,Tree17891,1
JonatanMustafi,CovidSerology,1
JonasBengtsson,realDonaldTrump,1
JonasBengtsson,Nigel_Farage,1
JonahJameson11,brianlilley,1
JonWayn65234533,RealCandaceO,1
JonPegasus,CCDHate,1
JourneyProducti,GeoRebekah,1
Joyful_33,KimonaQ,1
JrSamplesBR549,GeoRebekah,1
Jsndwlkr,CryptoBull2020,1
JustinSandefur,JustinSandefur,1
JustinR62050987,FreedomFlowers4,1
Justice44803519,DrMadej,1
Justcallmeveg,and_kell,1
JustSpectatin,Erica09672017,1
JustRhemmy,TeamTrump,1
JustOneVoice4,KimonaQ,1
JustMe123____,FreedomFlowers4,1
JustFollowingP3,TimmyYorkie,1
JustAsking87,Nigel_Farage,1
Just4TheCause,and_kell,1
JuseBeats,Paaaaatttttt,1
JuseBeats,AndrewYang,1
JurgenLord,picphysicians,1
Julie_A_Butler,fm1953,1
JulieSiamese,k_klo224743370,1
JuliaQuets,IdleBoast,1
JuliaQuets,ContessaRenata,1
Jules_GastroRD,CCDHate,1
JudiLConway,realDonaldTrump,1
JuanSan43691068,RealCandaceO,1
Lisa22186735,realDonaldTrump,1
Lisa35185658,masuruha2,1
Lisa90509775,TheHiddenJewell,1
Mikey802,JaymusC57,1
Minty6Minty,ChrisWickNews,1
MinorMinerLSE,masuruha2,1
Minock56,realDonaldTrump,1
MinnesotaMaryS,DebarringtonH,1
MinistryHealing,DrMadej,1
MinistryHealing,BusyDrT,1
Mimi90155514,HowleyReporter,1
MillyMillyvb,simondolan,1
Millions4Trump2,HowleyReporter,1
Mikey802,wagefreedom,1
MikeThinQ11,ChrisWickNews,1
MidTNSavage,FreedomFlowers4,1
MikeRho02715059,Henryhooddavis,1
MikeMelliott,CryptoBull2020,1
MikeLakeMP,brianlilley,1
MikeHun90984939,retrochick25,1
MikeHun90984939,blueorangewhite,1
MikeHun90984939,MikeHun90984939,1
MikeDaddyByrne1,realDonaldTrump,1
Mikanojo,JimSatone,1
MiguelAguilarC2,nypost,1
Miguel38805396,ChrisWickNews,1
MissesJ3,richardursomd,1
MissingLink53,DebarringtonH,1
Mission_76,TeamTrump,1
Mission_76,realDonaldTrump,1
MommaHoff215,MommaHoff215,1
MommaBear0716,masuruha2,1
Momaustinbradd3,MrCrazee,1
MomaTkr,realDonaldTrump,1
Mom2364,RachelNotley,1
MollyKe08367533,CryptoBull2020,1
MollyGalt,AndrewYang,1
MoglowskyJ,Athletics89,1
Moglobal2,LightVision777,1
MogP,Ally1J,1
MoeSchutte,sanaonline__,1
Mockingbirdlie1,lyne_ian,1
Mockingbirdlie1,is_issie,1
Mockingbirdlie1,germ_nation14,1
MlLLlONARIA,theef4guette,1
MittyKittyToo,gtconway3d,1
MitchGettinRich,RaphaelBurner,1
MisterTeacher9,ZubyMusic,1
MisterE09026293,Harry4Troy,1
MistakeOW,DogmanOW,1
MissusJayGee,simondolan,1
Mielelocale,gearoid_og,1
MickiThompson,CCDHate,1
Moneysociety3,realDonaldTrump,1
MelbieToast,CCDHate,1
Metalworks4,HowleyReporter,1
MessengersALLAH,SputnikInt,1
MerusFelix,simondolan,1
MerrilyMerrily5,MerrilyMerrily5,1
Merluzzo1,JosephJFlynn1,1
Mercedesainhoa9,DrMadej,1
MentaBlanca1,RealCandaceO,1
MemeMasterPaine,JosephJFlynn1,1
MelivAudHoci,DrMadej,1
MelisaDawn4,Megachirella,1
MelanieMetz6,TruthBegetsLife,1
Mick_Daggah,richardursomd,1
MelanieJay4,RealCandaceO,1
MelCity1,DrMadej,1
Meke25NY,Preciouslindy,1
Mehgic,medusanewsfeed,1
MegEileenGreen,jonathanstea,1
MeetThePress,MeetThePress,1
MedTechGuru,realDonaldTrump,1
MeWiseMagic5150,marklevinshow,1
Me202055,FreedomFlowers4,1
McguireScotty,KimonaQ,1
Metin_Pharmacy,maxthelionx,1
Metrall47270341,Quicktake,1
Mette108,BusyDrT,1
Metz1313,ChrisWickNews,1
Michkels1,Michkels1,1
MichelleRoc84,ChrisWickNews,1
Michell29049158,ChrisWickNews,1
Michell04150541,realDonaldTrump,1
MicheleMangiav2,realDonaldTrump,1
MicheleEGwynn,ABC,1
Micheal84331629,nypost,1
Michaellite1,masuruha2,1
Michael_me,KimonaQ,1
MichaelT_45,JosephJFlynn1,1
MichaelScolieri,and_kell,1
MichaelJPartyka,marklevinshow,1
MichaelHarlan7,RobbieVdg,1
MichaelBuratovi,NeilFlochMD,1
MichaelBuerger8,BusyDrT,1
MichaelAiriely,danmurrayserter,1
Michael91864276,simondolan,1
Michael91693258,nypost,1
Michael31093553,RealCandaceO,1
Michael27452,DrMadej,1
Meyer_CE1978,DrMadej,1
Mommycat2244,ZubyMusic,1
MongKinky,simondolan,1
McPhoto55,GeoRebekah,1
MyraRCohen1,gtconway3d,1
NThompson_3,DebarringtonH,1
NRGEngineer,freedfromevil1,1
NHovemann,AndrewYang,1
NAnne425,TeamTrump,1
NATE_528HZ,realDonaldTrump,1
N3MO83,HowleyReporter,1
MysteryObsidian,KerolNew,1
MysteryObsidian,HerbsandDirt,1
MysteryObsidian,FortisFides,1
MyronReal,SexCounseling,1
Mynameis22ImAd1,larabond1,1
MundayLarry,marklevinshow,1
Mynameis22ImAd1,Mynameis22ImAd1,1
Mynameis22ImAd1,CNBCtech,1
MylesTeteak,ZubyMusic,1
Myconautica,richardursomd,1
MybeatMysong,ChrisWickNews,1
Mya33673558,DrMadej,1
MyBestestThing,GeoRebekah,1
My2centz_1,TeamTrump,1
Muzzpol,DrLimeback,1
MuttartP,RealCandaceO,1
NThornback,ChrisWickNews,1
NURIAVILARRASA2,NeilFlochMD,1
NY2FL95,realDonaldTrump,1
NZ_Warriors33,AndrewYang,1
NaumerTenney,gtconway3d,1
Natural74,marklevinshow,1
Natuq2,jmmugarte,1
NatsokDorje,pussycattrolll,1
NathanSusan3,ABC,1
NataileD35,KimonaQ,1
NataBonka,CryptoBull2020,1
NastyBoof1970,GeoRebekah,1
NarniaLamp,StopNewNormal,1
Naptastik,AndrewYang,1
NancyGEscobedo,ABC,1
NancyFe28442406,DailyCaller,1
Nancy86487064,JosephJFlynn1,1
NanaHal62320350,BusyDrT,1
Nana21712443,Nana21712443,1
NanM369,GeoRebekah,1
Namrata09735275,DrMadej,1
NamRevelc,Churchofdontbea,1
NadeanHo,Lis17m,1
N_kadar,LotusOak2,1
N_Shirtcliffe,thereal_truther,1
MungoMouthpiece,simondolan,1
MukeshPipaliya_,Quicktake,1
MonicaFibonacci,CryptoBull2020,1
Morning03761432,whackfrost,1
MrDAfaka,DrMadej,1
MrCommonSense01,simondolan,1
MrAndrewCharlie,BOOMERVET68,1
MoviePaul,MoviePaul,1
Moussa1915,ABC,1
Mountain_Topple,HowleyReporter,1
Mountai61137001,ChavezRavine7,1
Motorcity99,Preciouslindy,1
Motivation724,DrMadej,1
MotherWinter,RealCandaceO,1
Morning03761432,germ_nation14,1
MugsysRapSheet,joed7531,1
Morning03761432,LiamGar23244987,1
MorgansCraig,richardursomd,1
MoonfishKV2,PatriotSinging,1
Moola90442286,solongsweeties,1
MonzelTressica,SandyShuze,1
Monty_2012,marklevinshow,1
Monterey82,SputnikInt,1
MontalvoRoi,Quicktake,1
MonkeyDarwins,JosephJFlynn1,1
Monikatar1,realDonaldTrump,1
MrE65034844,MrCrazee,1
MrFitting,FreedomFlowers4,1
MrHermit3,CNBCtech,1
MrKrisMcD,LLastic,1
MugsysRapSheet,KhalidRivera,1
Muggle08508061,k_klo224743370,1
MudbrickHal,gtconway3d,1
MuchMoreGames,CryptoBull2020,1
MuaDib65893848,simondolan,1
Mstyc,DebarringtonH,1
MslillieMaga,marklevinshow,1
Ms_knockout16,CryptoBull2020,1
MsS00343738,FreedomFlowers4,1
MsLizShowBiz,MsLizShowBiz,1
MsKimbaz,GeoRebekah,1
MsBellaB73,masuruha2,1
MsAlachuaCounty,HowleyReporter,1
Mrvgs58,DrMadej,1
MrsVee6,DontSpe54156130,1
MrsPzcakes,StopNewNormal,1
MrsBwearsamask,realDonaldTrump,1
Mr_dangles4,ZubyMusic,1
Mr_PharaohMan,KimonaQ,1
Mr_Clean0007,Preciouslindy,1
MrKrisMcD,jimeekay,1
McavoyHilary,k_klo224743370,1
MazymMary,picphysicians,1
LisaWileman1,realDonaldTrump,1
MALlCE_,jtrinh44,1
MDdevi86,klarsh1,1
MC_Mathews716,trump_obese,1
MC_Mathews716,RKBA1911,1
MBaran83910791,simondolan,1
MBBPug,Nigel_Farage,1
MASSHOL99942559,richardursomd,1
MARS0411,ZachKnerr,1
MARS0411,MARS0411,1
MARMOTLEY12,gtconway3d,1
MALlCE_,stevens_bel,1
MALlCE_,in_sinu_jesu,1
M4Aall,DebarringtonH,1
MALlCE_,brandorobertsdc,1
MALlCE_,SjolundKevin,1
MALlCE_,ProdigyGroupLtd,1
MALlCE_,MALlCE_,1
MALlCE_,LordMallochsCat,1
MALlCE_,George_Gaillard,1
MALabounty,DailyCaller,1
MAGA_Cy,marklevinshow,1
MAGA17PatriotFL,masuruha2,1
MAC17_71,SuicideSeattle,1
MELODYLYNN007,GeoRebekah,1
MGARCIA52006,LoganYenser1,1
MGARCIA52006,TomDorwart1,1
MGARCIA52006,htiekkeith1234,1
Mackers3215,Nigel_Farage,1
MacHern,richardursomd,1
MaTaliano,BusyDrT,1
MaMaBeasReads,HowleyReporter,1
MaFanny6,gtconway3d,1
MScheepers,StopNewNormal,1
MRomaniec,eileeniorio,1
MRomaniec,JosephJFlynn1,1
MPfenig,simondolan,1
MNosdivad,AndrewYang,1
MMAccounting,LilburnLA,1
MLegale,realDonaldTrump,1
MLTspecialties,gtconway3d,1
MLCzone,DebarringtonH,1
MKirtpatric,nypost,1
MKingscott,simondolan,1
MJoseFigueiredo,GeoRebekah,1
MJTruth_17,lovelight_1212,1
MJTruth_17,FreedomFlowers4,1
MJRRKA,JosephJFlynn1,1
MJI_2013,Preciouslindy,1
MAC17_71,HowleyReporter,1
M1fJXK76CRnduOX,richardursomd,1
MadeInEngland74,maxthelionx,1
LoganYenser1,Ellebai8,1
LoriLee75012394,marklevinshow,1
Lorenzo42059670,alexstein99,1
LorenaLorenamm,ABC,1
Loreenaf68,realDonaldTrump,1
LordKingSalmon,CarlsonLaurel,1
LookToTheBuddha,AndrewYang,1
Lonnie_Lala,HowleyReporter,1
LongTipLu1,GeoRebekah,1
LogicalBat,jonathanstea,1
LoganYenser1,georgemagazine2,1
Logan64803755,jordannashty,1
M1Clark,Quicktake,1
Logan64803755,JeffRegan15,1
Lloydmoreman,benstahl3,1
LizAust98282177,realDonaldTrump,1
Liz63186604,ARDye71,1
LiyaShen,SBO2SBO,1
LivnLarge,JosephJFlynn1,1
LivingDeadNerd,theMLBeat1,1
LivewireNewsUK,k_klo224743370,1
Little___Bits,FreedomFlowers4,1
LiteLuv3,ChrisWickNews,1
LoriNOtt,GeoRebekah,1
LorineSavoy,k_klo224743370,1
LouMedia69,eileeniorio,1
Louisgpd,picphysicians,1
Lynne02225297,FreedomFlowers4,1
LynnPag13705581,simondolan,1
LynnK760,BusyDrT,1
LyndaE222,CryptoBull2020,1
LymeScience,jonathanstea,1
LymeScience,CCDHate,1
LymeAnon,JosephJFlynn1,1
LylePetersen14,realDonaldTrump,1
LydiaMcMahon19,realDonaldTrump,1
LukeDyer1997,nypost,1
LuisSan65425518,masuruha2,1
Lucky5713,Nigel_Farage,1
LucasOmokaro,realDonaldTrump,1
LuLu99882995,DrMadej,1
Lshuman73,realDonaldTrump,1
Lrod49,realDonaldTrump,1
Lptorrence06,OilersFanSean,1
Lovemypresiden4,ZubyMusic,1
LoveAllFairness,zsumms,1
Love82Janet,JosephJFlynn1,1
LovdG,realDonaldTrump,1
Maddawgdad,1972patriot,1
Madrummy3,ChrisWickNews,1
